UT__yyyy-mm-ddThh:mm:ss.sssZ,FGS-D_B_TOTAL__nT_(All_Qs),BX_FGS-D_(@_1_)_nT_GSM,BY_FGS-D_(@_2_)_nT_GSM,BZ_FGS-D_(@_3_)_nT_GSM
2008-08-13T01:17:04.935Z,2.66389,1.46373,-0.448696,-2.18001
2008-08-13T01:17:07.945Z,2.62482,1.41009,-0.535619,-2.14812
2008-08-13T01:17:10.956Z,2.69708,1.43956,-0.533333,-2.21753
2008-08-13T01:17:13.966Z,2.56226,1.33454,-0.503937,-2.12844
2008-08-13T01:17:16.976Z,2.64693,1.44458,-0.487744,-2.16369
2008-08-13T01:17:19.986Z,2.62629,1.33028,-0.579492,-2.18905
2008-08-13T01:17:22.997Z,2.75535,1.43917,-0.362882,-2.32144
2008-08-13T01:17:26.007Z,2.62484,1.45135,-0.572670,-2.11078
2008-08-13T01:17:29.017Z,2.60005,1.43160,-0.445999,-2.12412
2008-08-13T01:17:32.028Z,2.51758,1.37165,-0.514054,-2.04756
2008-08-13T01:17:35.038Z,2.63197,1.38270,-0.287863,-2.22093
2008-08-13T01:17:38.048Z,2.70171,1.47714,-0.281298,-2.24458
2008-08-13T01:17:41.058Z,2.68107,1.52631,-0.439154,-2.16002
2008-08-13T01:17:44.069Z,2.63945,1.47710,-0.771379,-2.04691
2008-08-13T01:17:47.079Z,2.58865,1.30901,-0.593506,-2.15299
2008-08-13T01:17:50.089Z,2.45558,1.25474,-0.676650,-1.99941
2008-08-13T01:17:53.100Z,2.54906,1.29892,-0.644721,-2.09638
2008-08-13T01:17:56.110Z,2.51182,1.20377,-0.623942,-2.11444
2008-08-13T01:17:59.120Z,2.59105,1.32794,-0.650338,-2.12771
2008-08-13T01:18:02.130Z,2.60689,1.33444,-0.571482,-2.16531
2008-08-13T01:18:05.141Z,2.56961,1.35343,-0.266622,-2.16796
2008-08-13T01:18:08.151Z,2.52436,1.14578,-0.634431,-2.15802
2008-08-13T01:18:11.161Z,2.48419,1.13161,-0.589586,-2.13144
2008-08-13T01:18:14.172Z,2.55061,1.41320,-0.679437,-2.01167
2008-08-13T01:18:17.182Z,2.46587,1.09573,-0.475768,-2.15720
2008-08-13T01:18:20.192Z,2.52266,1.34010,-0.767636,-1.99467
2008-08-13T01:18:23.202Z,2.47573,1.31063,-0.660597,-1.99377
2008-08-13T01:18:26.213Z,2.51135,1.26658,-0.865980,-1.98815
2008-08-13T01:18:29.223Z,2.44888,1.28077,-0.492378,-2.02836
2008-08-13T01:18:32.233Z,2.47630,1.21791,-0.831189,-1.98945
2008-08-13T01:18:35.244Z,2.50339,1.36455,-0.245355,-2.08441
2008-08-13T01:18:38.254Z,2.53383,0.942874,-0.976417,-2.13960
2008-08-13T01:18:41.264Z,2.55027,1.17225,-0.696746,-2.15505
2008-08-13T01:18:44.274Z,2.61265,1.21121,-0.825018,-2.16293
2008-08-13T01:18:47.285Z,2.54077,1.11833,-0.674750,-2.17935
2008-08-13T01:18:50.295Z,2.60453,1.18531,-0.762528,-2.19025
2008-08-13T01:18:53.305Z,2.56223,1.47902,-0.274946,-2.07410
2008-08-13T01:18:56.316Z,2.61956,1.54147,-0.602693,-2.03045
2008-08-13T01:18:59.326Z,2.59320,1.20376,-0.606041,-2.21548
2008-08-13T01:19:02.336Z,2.61418,1.17903,-0.691507,-2.22837
2008-08-13T01:19:05.346Z,2.69447,1.49309,-0.605592,-2.15965
2008-08-13T01:19:08.357Z,2.66132,1.35662,-0.453097,-2.24430
2008-08-13T01:19:11.367Z,2.65796,1.45305,-0.609899,-2.14042
2008-08-13T01:19:14.377Z,2.68479,1.46755,-0.621062,-2.16071
2008-08-13T01:19:17.387Z,2.51017,1.24611,-0.657990,-2.07730
2008-08-13T01:19:20.398Z,2.75769,1.19559,-1.14445,-2.20582
2008-08-13T01:19:23.408Z,2.86456,0.658143,-1.53556,-2.32693
2008-08-13T01:19:26.418Z,2.91156,0.722704,-1.56047,-2.34943
2008-08-13T01:19:29.429Z,2.92591,0.692249,-1.71885,-2.26435
2008-08-13T01:19:32.439Z,2.92249,0.840120,-1.54435,-2.33455
2008-08-13T01:19:35.449Z,2.82850,0.686289,-1.48555,-2.30706
2008-08-13T01:19:38.459Z,2.89609,0.820762,-1.36547,-2.41850
2008-08-13T01:19:41.470Z,2.85984,0.994376,-1.36815,-2.30609
2008-08-13T01:19:44.480Z,2.90396,1.00904,-1.37194,-2.35215
2008-08-13T01:19:47.490Z,2.86980,0.879076,-1.46447,-2.30614
2008-08-13T01:19:50.501Z,2.86057,0.790410,-1.45312,-2.33378
2008-08-13T01:19:53.511Z,2.85798,0.758148,-1.53759,-2.28672
2008-08-13T01:19:56.521Z,2.89378,0.837559,-1.44114,-2.36550
2008-08-13T01:19:59.531Z,2.87926,0.829922,-1.53843,-2.28793
2008-08-13T01:20:02.542Z,2.94233,0.972122,-1.47881,-2.35062
2008-08-13T01:20:05.552Z,2.85706,0.754317,-1.48545,-2.32105
2008-08-13T01:20:08.562Z,2.89201,0.722339,-1.48337,-2.37520
2008-08-13T01:20:11.573Z,2.87834,0.705761,-1.42203,-2.40095
2008-08-13T01:20:14.583Z,2.84580,0.803135,-1.31317,-2.39356
2008-08-13T01:20:17.593Z,2.88610,0.764095,-1.50640,-2.34019
2008-08-13T01:20:20.603Z,2.86011,0.780870,-1.26834,-2.44167
2008-08-13T01:20:23.614Z,2.92611,0.883237,-1.45439,-2.38049
2008-08-13T01:20:26.624Z,2.81751,0.973517,-1.34500,-2.27632
2008-08-13T01:20:29.634Z,3.00977,0.976290,-1.62891,-2.33500
2008-08-13T01:20:32.645Z,2.86157,0.830374,-1.28315,-2.41921
2008-08-13T01:20:35.655Z,2.88583,0.852162,-1.54607,-2.28287
2008-08-13T01:20:38.665Z,2.84422,0.854808,-1.20769,-2.42907
2008-08-13T01:20:41.675Z,2.92102,0.944913,-1.43493,-2.36230
2008-08-13T01:20:44.686Z,2.86576,0.912888,-1.24745,-2.41311
2008-08-13T01:20:47.696Z,2.90347,0.904639,-1.43574,-2.35593
2008-08-13T01:20:50.706Z,2.87478,0.958506,-1.24730,-2.40621
2008-08-13T01:20:53.717Z,2.89526,1.00928,-1.37674,-2.33848
2008-08-13T01:20:56.727Z,2.86834,1.01052,-1.18238,-2.41002
2008-08-13T01:20:59.737Z,2.87481,0.986494,-1.36030,-2.33258
2008-08-13T01:21:02.747Z,2.84802,0.940815,-1.23832,-2.38593
2008-08-13T01:21:05.758Z,2.88957,0.975135,-1.49320,-2.27356
2008-08-13T01:21:08.768Z,2.85333,0.912134,-1.16351,-2.44044
2008-08-13T01:21:11.778Z,2.91020,0.927039,-1.44308,-2.35103
2008-08-13T01:21:14.789Z,2.81244,0.885270,-1.29313,-2.33536
2008-08-13T01:21:17.799Z,2.84985,0.881674,-1.37973,-2.33252
2008-08-13T01:21:20.809Z,2.84867,0.892051,-1.42821,-2.29769
2008-08-13T01:21:23.819Z,2.88467,0.974235,-1.23488,-2.41810
2008-08-13T01:21:26.830Z,2.89206,1.01815,-1.41992,-2.30460
2008-08-13T01:21:29.840Z,2.96524,1.15438,-1.29574,-2.40439
2008-08-13T01:21:32.850Z,2.89055,1.12297,-1.23799,-2.35830
2008-08-13T01:21:35.861Z,2.89631,1.10231,-1.40033,-2.28311
2008-08-13T01:21:38.871Z,2.87740,1.05131,-1.32217,-2.32939
2008-08-13T01:21:41.881Z,2.92614,1.20651,-1.31355,-2.31975
2008-08-13T01:21:44.891Z,2.90333,1.12436,-1.43152,-2.26184
2008-08-13T01:21:47.902Z,2.97886,1.11319,-1.49100,-2.32624
2008-08-13T01:21:50.912Z,2.88396,0.951778,-1.54236,-2.24332
2008-08-13T01:21:53.922Z,2.88581,0.963271,-1.31699,-2.38024
2008-08-13T01:21:56.933Z,2.81718,0.957074,-1.35652,-2.27604
2008-08-13T01:21:59.943Z,2.91488,1.05204,-1.31441,-2.37951
2008-08-13T01:22:02.953Z,2.82961,0.993078,-1.27679,-2.32171
2008-08-13T01:22:05.963Z,2.90992,1.16184,-1.26947,-2.34653
2008-08-13T01:22:08.974Z,2.83473,0.959763,-1.31719,-2.31939
2008-08-13T01:22:11.984Z,2.90242,0.942742,-1.28494,-2.42574
2008-08-13T01:22:14.994Z,2.92010,1.03022,-1.34810,-2.37661
2008-08-13T01:22:18.005Z,2.96167,1.12315,-1.27795,-2.42423
2008-08-13T01:22:21.015Z,2.95707,1.11524,-1.39877,-2.35457
2008-08-13T01:22:24.025Z,2.94043,1.11647,-1.53851,-2.24335
2008-08-13T01:22:27.035Z,2.94789,1.00852,-1.52789,-2.31052
2008-08-13T01:22:30.046Z,2.88776,0.974710,-1.34830,-2.36034
2008-08-13T01:22:33.056Z,2.93101,0.938169,-1.52281,-2.32201
2008-08-13T01:22:36.066Z,2.87920,0.945820,-1.30796,-2.38420
2008-08-13T01:22:39.077Z,2.86407,0.978233,-1.39468,-2.30236
2008-08-13T01:22:42.087Z,2.86756,1.05247,-1.18321,-2.39065
2008-08-13T01:22:45.097Z,2.92516,1.05054,-1.46604,-2.30297
2008-08-13T01:22:48.107Z,2.82892,0.961119,-1.15372,-2.39749
2008-08-13T01:22:51.118Z,2.90515,1.08145,-1.54378,-2.21069
2008-08-13T01:22:54.128Z,2.86971,1.12282,-1.12095,-2.39123
2008-08-13T01:22:57.138Z,2.94493,1.01649,-1.46229,-2.34543
2008-08-13T01:23:00.148Z,2.90847,1.10378,-1.21324,-2.40185
2008-08-13T01:23:03.159Z,2.93286,1.06700,-1.22451,-2.44208
2008-08-13T01:23:06.169Z,2.90320,0.947360,-1.12663,-2.50236
2008-08-13T01:23:09.179Z,2.95707,1.01234,-1.24656,-2.48304
2008-08-13T01:23:12.190Z,2.91286,0.970318,-0.997227,-2.55906
2008-08-13T01:23:15.200Z,2.85354,0.936026,-1.18915,-2.41919
2008-08-13T01:23:18.210Z,2.79861,0.985512,-0.997543,-2.42195
2008-08-13T01:23:21.220Z,2.86490,1.10572,-1.19988,-2.35485
2008-08-13T01:23:24.231Z,2.77028,0.896193,-1.05168,-2.40109
2008-08-13T01:23:27.241Z,2.88273,1.06275,-1.30022,-2.34310
2008-08-13T01:23:30.251Z,2.88026,0.958770,-1.23311,-2.41994
2008-08-13T01:23:33.262Z,2.87724,1.10147,-1.21258,-2.36536
2008-08-13T01:23:36.272Z,2.79306,1.03971,-1.18336,-2.30648
2008-08-13T01:23:39.282Z,2.90687,1.10595,-1.20595,-2.40260
2008-08-13T01:23:42.292Z,2.87751,0.909157,-1.29379,-2.40409
2008-08-13T01:23:45.303Z,2.90523,0.969741,-1.20246,-2.46050
2008-08-13T01:23:48.313Z,2.85646,0.947975,-1.36313,-2.32435
2008-08-13T01:23:51.323Z,2.95595,0.970716,-1.40866,-2.41061
2008-08-13T01:23:54.334Z,2.89427,0.813738,-1.42931,-2.38154
2008-08-13T01:23:57.344Z,2.93445,0.794726,-1.34104,-2.48616
2008-08-13T01:24:00.354Z,2.92434,0.796752,-1.37418,-2.45531
2008-08-13T01:24:03.364Z,2.95930,0.902508,-1.25893,-2.52152
2008-08-13T01:24:06.375Z,2.86634,0.912679,-1.17664,-2.44917
2008-08-13T01:24:09.385Z,2.92473,0.848864,-1.34988,-2.45180
2008-08-13T01:24:12.395Z,2.82483,0.733597,-1.31573,-2.38964
2008-08-13T01:24:15.406Z,2.91103,0.878173,-1.32250,-2.44006
2008-08-13T01:24:18.416Z,2.86721,0.993277,-1.19668,-2.40879
2008-08-13T01:24:21.426Z,2.90533,1.24174,-1.17001,-2.35162
2008-08-13T01:24:24.436Z,2.85582,1.12312,-1.18750,-2.34183
2008-08-13T01:24:27.447Z,2.87314,1.21625,-1.15202,-2.33421
2008-08-13T01:24:30.457Z,2.75784,1.14845,-1.04878,-2.27746
2008-08-13T01:24:33.467Z,2.86619,1.24320,-1.04438,-2.36194
2008-08-13T01:24:36.478Z,2.78317,1.31725,-0.907064,-2.27774
2008-08-13T01:24:39.488Z,2.82875,1.40952,-1.01782,-2.23139
2008-08-13T01:24:42.498Z,2.83238,1.31260,-1.14007,-2.23600
2008-08-13T01:24:45.508Z,2.81161,1.40820,-0.879759,-2.26894
2008-08-13T01:24:48.519Z,2.84194,1.28781,-1.23986,-2.20928
2008-08-13T01:24:51.529Z,2.84971,1.23031,-0.862529,-2.42141
2008-08-13T01:24:54.539Z,2.85580,1.33418,-1.16435,-2.24049
2008-08-13T01:24:57.550Z,2.91333,1.53516,-1.04705,-2.24376
2008-08-13T01:25:00.560Z,2.89375,1.42414,-1.11008,-2.26127
2008-08-13T01:25:03.570Z,2.83768,1.45944,-0.968027,-2.23281
2008-08-13T01:25:06.580Z,2.92389,1.37042,-1.19250,-2.29107
2008-08-13T01:25:09.591Z,2.85837,1.39728,-1.04198,-2.26543
2008-08-13T01:25:12.601Z,2.92175,1.19554,-1.13016,-2.41455
2008-08-13T01:25:15.611Z,2.84157,1.23420,-1.03750,-2.33984
2008-08-13T01:25:18.622Z,2.93546,1.42761,-1.07679,-2.32796
2008-08-13T01:25:21.632Z,2.80670,1.41545,-0.995171,-2.20991
2008-08-13T01:25:24.642Z,2.91394,1.34568,-1.14994,-2.31470
2008-08-13T01:25:27.652Z,2.81154,1.23211,-0.941081,-2.34543
2008-08-13T01:25:30.663Z,2.93651,1.27767,-1.08803,-2.40973
2008-08-13T01:25:33.673Z,2.83552,1.19146,-0.761257,-2.45787
2008-08-13T01:25:36.683Z,2.90020,1.30491,-0.834959,-2.45178
2008-08-13T01:25:39.694Z,2.81580,1.28516,-0.926631,-2.32776
2008-08-13T01:25:42.704Z,2.89764,1.38057,-0.854646,-2.39999
2008-08-13T01:25:45.714Z,2.81366,1.29557,-0.951171,-2.30943
2008-08-13T01:25:48.724Z,2.88885,1.43681,-0.787630,-2.37922
2008-08-13T01:25:51.735Z,2.85021,1.32384,-0.872572,-2.36850
2008-08-13T01:25:54.745Z,2.89413,1.40818,-0.624948,-2.44999
2008-08-13T01:25:57.755Z,2.76686,1.17538,-0.959410,-2.31377
2008-08-13T01:26:00.766Z,2.88660,1.33393,-0.567662,-2.49616
2008-08-13T01:26:03.776Z,2.83953,1.22055,-0.717354,-2.46142
2008-08-13T01:26:06.786Z,2.90213,1.23405,-0.647137,-2.54572
2008-08-13T01:26:09.796Z,2.85033,1.46143,-0.804796,-2.31104
2008-08-13T01:26:12.807Z,2.85468,1.34607,-0.774852,-2.39518
2008-08-13T01:26:15.817Z,2.67006,1.21348,-0.867767,-2.21443
2008-08-13T01:26:18.827Z,2.80371,1.38921,-0.730076,-2.32333
2008-08-13T01:26:21.838Z,2.73733,1.20983,-0.909399,-2.28085
2008-08-13T01:26:24.848Z,2.76270,1.22435,-0.849362,-2.32638
2008-08-13T01:26:27.858Z,2.71339,1.31774,-0.957924,-2.16989
2008-08-13T01:26:30.868Z,2.72106,1.37279,-0.833402,-2.19661
2008-08-13T01:26:33.879Z,2.75165,1.34223,-1.00382,-2.18227
2008-08-13T01:26:36.889Z,2.79763,1.36225,-0.838149,-2.29532
2008-08-13T01:26:39.899Z,2.78555,1.42042,-0.929555,-2.20854
2008-08-13T01:26:42.909Z,2.75842,1.51300,-1.09630,-2.02924
2008-08-13T01:26:45.920Z,2.84542,1.55570,-1.24267,-2.03273
2008-08-13T01:26:48.930Z,2.68695,1.36140,-0.983909,-2.09718
2008-08-13T01:26:51.940Z,2.74738,1.27502,-1.04763,-2.19656
2008-08-13T01:26:54.951Z,2.71553,1.45431,-1.09829,-2.01316
2008-08-13T01:26:57.961Z,2.79464,1.48817,-1.22966,-2.02072
2008-08-13T01:27:00.971Z,2.65938,1.34866,-1.08415,-2.01942
2008-08-13T01:27:03.981Z,2.79499,1.45574,-1.15365,-2.08852
2008-08-13T01:27:06.992Z,2.73832,1.52680,-1.09921,-1.98973
2008-08-13T01:27:10.002Z,2.80292,1.51176,-1.01825,-2.12934
2008-08-13T01:27:13.012Z,2.65976,1.29796,-1.01244,-2.08916
2008-08-13T01:27:16.023Z,2.78330,1.40585,-1.07829,-2.14655
2008-08-13T01:27:19.033Z,2.74092,1.42696,-0.981714,-2.12430
2008-08-13T01:27:22.043Z,2.89288,1.56192,-1.07511,-2.18479
2008-08-13T01:27:25.053Z,2.76349,1.49512,-0.998659,-2.09861
2008-08-13T01:27:28.064Z,2.81157,1.39183,-1.17128,-2.14379
2008-08-13T01:27:31.074Z,2.70848,1.25816,-1.17830,-2.08914
2008-08-13T01:27:34.084Z,2.85860,1.31216,-1.17017,-2.25400
2008-08-13T01:27:37.095Z,2.75313,1.31667,-1.09155,-2.15746
2008-08-13T01:27:40.105Z,2.86195,1.39332,-1.24780,-2.16620
2008-08-13T01:27:43.115Z,2.73892,1.27993,-1.12404,-2.14475
2008-08-13T01:27:46.125Z,2.85436,1.31491,-1.25393,-2.20137
2008-08-13T01:27:49.136Z,2.74438,1.24259,-1.08166,-2.19490
2008-08-13T01:27:52.146Z,2.82783,1.48736,-0.961575,-2.20448
2008-08-13T01:27:55.156Z,2.76450,1.53071,-0.930481,-2.10561
2008-08-13T01:27:58.167Z,2.77664,1.56842,-0.996280,-2.06331
2008-08-13T01:28:01.177Z,2.83237,1.49264,-1.06047,-2.16097
2008-08-13T01:28:04.187Z,2.86034,1.30803,-1.21740,-2.23351
2008-08-13T01:28:07.197Z,2.75541,1.14323,-1.13084,-2.23752
2008-08-13T01:28:10.208Z,2.85124,1.31535,-1.00934,-2.31962
2008-08-13T01:28:13.218Z,2.84211,1.35072,-1.09047,-2.25033
2008-08-13T01:28:16.228Z,2.79209,1.29801,-0.817294,-2.33302
2008-08-13T01:28:19.239Z,2.79661,1.42509,-1.06430,-2.15811
2008-08-13T01:28:22.249Z,2.76717,1.36089,-0.953613,-2.21265
2008-08-13T01:28:25.259Z,2.83358,1.37018,-1.14390,-2.20074
2008-08-13T01:28:28.269Z,2.83375,1.34780,-1.01451,-2.27692
2008-08-13T01:28:31.280Z,2.85567,1.43815,-1.13031,-2.19294
2008-08-13T01:28:34.290Z,2.80532,1.50923,-0.895509,-2.18864
2008-08-13T01:28:37.300Z,2.77977,1.45263,-1.10302,-2.09770
2008-08-13T01:28:40.311Z,2.77419,1.28855,-1.01724,-2.23629
2008-08-13T01:28:43.321Z,2.86725,1.33652,-1.20781,-2.23070
2008-08-13T01:28:46.331Z,2.80577,1.45537,-0.914109,-2.21780
2008-08-13T01:28:49.341Z,2.88547,1.55976,-1.19380,-2.11375
2008-08-13T01:28:52.352Z,2.83727,1.45335,-0.931757,-2.25159
2008-08-13T01:28:55.362Z,2.81734,1.40363,-1.06709,-2.19740
2008-08-13T01:28:58.372Z,2.82772,1.46832,-0.899416,-2.24301
2008-08-13T01:29:01.383Z,2.85441,1.46686,-1.07982,-2.19772
2008-08-13T01:29:04.393Z,2.87360,1.43954,-0.946259,-2.29997
2008-08-13T01:29:07.403Z,2.87303,1.37013,-1.06912,-2.28779
2008-08-13T01:29:10.413Z,2.80786,1.43725,-1.09176,-2.15092
2008-08-13T01:29:13.424Z,2.81424,1.67881,-1.14902,-1.94455
2008-08-13T01:29:16.434Z,2.66958,1.54147,-1.04995,-1.91001
2008-08-13T01:29:19.444Z,2.78964,1.60574,-1.05687,-2.02156
2008-08-13T01:29:22.455Z,2.75840,1.57258,-0.988865,-2.03910
2008-08-13T01:29:25.465Z,2.92097,1.65091,-1.14296,-2.12138
2008-08-13T01:29:28.475Z,2.86126,1.71608,-1.29642,-1.88712
2008-08-13T01:29:31.485Z,2.90235,1.64524,-1.41936,-1.92412
2008-08-13T01:29:34.496Z,2.75085,1.51695,-1.13106,-1.99668
2008-08-13T01:29:37.506Z,2.94058,1.77845,-1.18283,-2.02115
2008-08-13T01:29:40.516Z,2.81847,1.67708,-0.858083,-2.09639
2008-08-13T01:29:43.527Z,2.90510,1.56491,-0.831229,-2.30211
2008-08-13T01:29:46.537Z,2.83629,1.43572,-0.777057,-2.31936
2008-08-13T01:29:49.547Z,2.92135,1.26986,-0.979356,-2.44184
2008-08-13T01:29:52.557Z,2.87715,1.21531,-0.680481,-2.51754
2008-08-13T01:29:55.568Z,2.99931,1.22791,-0.681050,-2.65033
2008-08-13T01:29:58.578Z,2.88990,1.17088,-0.496989,-2.59491
2008-08-13T01:30:01.588Z,2.93960,1.42215,-0.0885440,-2.57116
2008-08-13T01:30:04.598Z,2.91594,1.09778,-0.0492914,-2.70095
2008-08-13T01:30:07.609Z,3.01997,1.07615,-0.290280,-2.80675
2008-08-13T01:30:10.619Z,3.08419,1.14662,-0.254095,-2.85183
2008-08-13T01:30:13.629Z,2.97417,1.16583,-0.277495,-2.72205
2008-08-13T01:30:16.640Z,2.98899,1.07663,-0.252717,-2.77688
2008-08-13T01:30:19.650Z,2.99675,1.01530,-0.0781888,-2.81843
2008-08-13T01:30:22.660Z,2.86107,0.977032,-0.308360,-2.67133
2008-08-13T01:30:25.670Z,2.87991,1.04963,-0.261499,-2.66904
2008-08-13T01:30:28.681Z,2.82772,0.891437,-0.480933,-2.64008
2008-08-13T01:30:31.691Z,2.90629,1.03107,-0.181502,-2.71118
2008-08-13T01:30:34.701Z,2.89081,1.12540,-0.384514,-2.63485
2008-08-13T01:30:37.712Z,2.88488,1.26515,-0.408035,-2.56036
2008-08-13T01:30:40.722Z,2.95763,0.772335,-0.0132293,-2.85497
2008-08-13T01:30:43.732Z,2.98697,0.696723,-0.00567985,-2.90458
2008-08-13T01:30:46.742Z,2.79982,0.777157,-0.405487,-2.65906
2008-08-13T01:30:49.753Z,2.82536,1.68331,-1.18172,-1.93717
2008-08-13T01:30:52.763Z,2.83223,1.72518,-1.29304,-1.83666
2008-08-13T01:30:55.773Z,2.78682,1.74610,-1.16592,-1.83252
2008-08-13T01:30:58.784Z,2.88748,1.73119,-1.43834,-1.80878
2008-08-13T01:31:01.794Z,2.93544,1.76804,-1.21437,-2.00404
2008-08-13T01:31:04.804Z,2.93960,1.67151,-1.17973,-2.11082
2008-08-13T01:31:07.814Z,2.90017,1.62169,-0.945149,-2.21084
2008-08-13T01:31:10.825Z,2.96665,1.63293,-1.33149,-2.08846
2008-08-13T01:31:13.835Z,2.95750,1.61468,-1.10110,-2.21972
2008-08-13T01:31:16.845Z,2.99690,1.59534,-1.18324,-2.24416
2008-08-13T01:31:19.856Z,3.00188,1.64782,-1.18600,-2.21119
2008-08-13T01:31:22.866Z,3.09099,1.72274,-1.32338,-2.19888
2008-08-13T01:31:25.876Z,2.98635,1.62171,-1.09319,-2.25683
2008-08-13T01:31:28.886Z,3.09224,1.77365,-1.24560,-2.20558
2008-08-13T01:31:31.897Z,2.92084,1.55440,-1.09382,-2.21781
2008-08-13T01:31:34.907Z,2.92882,1.52195,-1.14360,-2.22571
2008-08-13T01:31:37.917Z,2.90936,1.48605,-0.992187,-2.29600
2008-08-13T01:31:40.928Z,2.98406,1.54864,-0.946867,-2.36850
2008-08-13T01:31:43.938Z,2.90947,1.48768,-0.804797,-2.36730
2008-08-13T01:31:46.948Z,2.95695,1.54494,-0.966649,-2.32858
2008-08-13T01:31:49.958Z,2.85802,1.40200,-1.03999,-2.26299
2008-08-13T01:31:52.969Z,2.90452,1.36301,-1.09299,-2.32031
2008-08-13T01:31:55.979Z,2.82613,1.43652,-0.775918,-2.30681
2008-08-13T01:31:58.989Z,2.87243,1.57046,-0.858308,-2.24674
2008-08-13T01:32:02.000Z,2.84164,1.54360,-0.790110,-2.25120
2008-08-13T01:32:05.010Z,2.93079,1.51531,-0.940995,-2.32548
2008-08-13T01:32:08.020Z,2.79291,1.32375,-0.837039,-2.31245
2008-08-13T01:32:11.030Z,2.80229,1.31095,-0.861506,-2.32208
2008-08-13T01:32:14.041Z,2.79306,1.47138,-0.715485,-2.26370
2008-08-13T01:32:17.051Z,2.75245,1.46807,-0.796177,-2.18789
2008-08-13T01:32:20.061Z,2.80973,1.50215,-0.886857,-2.20263
2008-08-13T01:32:23.072Z,2.79960,1.43324,-0.731428,-2.29099
2008-08-13T01:32:26.082Z,2.81624,1.43689,-0.908692,-2.24518
2008-08-13T01:32:29.092Z,2.87173,1.46926,-0.800369,-2.33399
2008-08-13T01:32:32.102Z,2.80178,1.48367,-0.986438,-2.16233
2008-08-13T01:32:35.113Z,2.89697,1.53721,-0.857968,-2.30073
2008-08-13T01:32:38.123Z,2.82753,1.43175,-0.928737,-2.25443
2008-08-13T01:32:41.133Z,2.87170,1.47570,-0.681609,-2.36735
2008-08-13T01:32:44.144Z,2.91377,1.51059,-1.06026,-2.25478
2008-08-13T01:32:47.154Z,2.84727,1.41901,-0.756486,-2.34970
2008-08-13T01:32:50.164Z,2.82309,1.47836,-0.850461,-2.24966
2008-08-13T01:32:53.174Z,2.87178,1.53217,-0.756694,-2.30803
2008-08-13T01:32:56.185Z,2.88827,1.61130,-0.906085,-2.21919
2008-08-13T01:32:59.195Z,2.89221,1.65913,-0.704836,-2.26172
2008-08-13T01:33:02.205Z,2.91382,1.56603,-0.997091,-2.24582
2008-08-13T01:33:05.216Z,2.87959,1.50130,-0.761585,-2.33627
2008-08-13T01:33:08.226Z,2.89654,1.55881,-0.920390,-2.26118
2008-08-13T01:33:11.236Z,2.83221,1.53971,-0.726153,-2.26350
2008-08-13T01:33:14.246Z,2.81707,1.53572,-1.00012,-2.13944
2008-08-13T01:33:17.257Z,2.88305,1.45995,-1.01013,-2.27160
2008-08-13T01:33:20.267Z,2.89331,1.56156,-0.949573,-2.24301
2008-08-13T01:33:23.277Z,2.83636,1.44688,-0.889935,-2.27145
2008-08-13T01:33:26.288Z,2.88768,1.50008,-0.830361,-2.32356
2008-08-13T01:33:29.298Z,2.88651,1.59761,-0.728466,-2.29105
2008-08-13T01:33:32.308Z,2.96251,1.69569,-0.953705,-2.23418
2008-08-13T01:33:35.318Z,2.83217,1.45669,-1.00313,-2.21201
2008-08-13T01:33:38.329Z,2.90645,1.46440,-1.18402,-2.21383
2008-08-13T01:33:41.339Z,2.80024,1.37695,-0.996979,-2.22517
2008-08-13T01:33:44.349Z,2.95368,1.60019,-0.929418,-2.30213
2008-08-13T01:33:47.359Z,2.87125,1.61882,-0.838476,-2.21821
2008-08-13T01:33:50.370Z,2.90138,1.71761,-0.962509,-2.13106
2008-08-13T01:33:53.380Z,2.81247,1.54047,-0.920062,-2.16574
2008-08-13T01:33:56.390Z,2.96965,1.50558,-1.10780,-2.30756
2008-08-13T01:33:59.401Z,2.91386,1.62366,-0.855432,-2.26331
2008-08-13T01:34:02.411Z,3.01308,1.77638,-1.02083,-2.20930
2008-08-13T01:34:05.421Z,2.95559,1.77064,-0.801516,-2.22664
2008-08-13T01:34:08.431Z,2.92503,1.67037,-1.09228,-2.13836
2008-08-13T01:34:11.442Z,2.81627,1.44297,-0.951189,-2.22361
2008-08-13T01:34:14.452Z,2.92926,1.51351,-1.08376,-2.26171
2008-08-13T01:34:17.462Z,2.91590,1.62660,-0.860781,-2.26179
2008-08-13T01:34:20.473Z,2.93191,1.71934,-0.927570,-2.18623
2008-08-13T01:34:23.483Z,2.95816,1.70805,-1.12051,-2.13956
2008-08-13T01:34:26.493Z,2.95539,1.76823,-0.976272,-2.15744
2008-08-13T01:34:29.503Z,2.90528,1.68416,-1.09502,-2.09886
2008-08-13T01:34:32.514Z,2.95474,1.64478,-1.03274,-2.22680
2008-08-13T01:34:35.524Z,2.99483,1.72252,-1.20317,-2.13408
2008-08-13T01:34:38.534Z,3.15984,1.78815,-0.933984,-2.43204
2008-08-13T01:34:41.545Z,3.05711,1.67664,-1.05631,-2.32787
2008-08-13T01:34:44.555Z,3.03222,1.62050,-0.947741,-2.38120
2008-08-13T01:34:47.565Z,2.98771,1.56255,-1.08816,-2.30233
2008-08-13T01:34:50.575Z,3.00375,1.59009,-0.908793,-2.38080
